Metadata_Batch,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_FieldID,Metadata_Row,Metadata_Col,Metadata_plate_map_name,Metadata_broad_sample,Metadata_genes,Metadata_pert_type,Metadata_control_type,Metadata_Assay_Plate_Barcode,Metadata_Plate_Map_Name,Metadata_cell_line,Metadata_timepoint,Metadata_experiment_type,Metadata_experiment_condition,Metadata_replicate_id,Metadata_negcon_control_type,Metadata_target_sequence,Metadata_mg_per_ml,Metadata_mmoles_per_liter,Metadata_solvent,Metadata_target,Metadata_pert_iname,Metadata_pubchem_cid,Metadata_InChIKey,Metadata_gene,Metadata_negcon_or_other,Metadata_negcon_control_type_trimmed,FileName_OrigRNA,FileName_OrigER,FileName_OrigAGP,FileName_OrigMito,FileName_OrigBrightfield,FileName_OrigHighZBF,FileName_OrigLowZBF,FileName_OrigDNA
2020_11_04_CPJUMP1,BR00117013,B10,1,1,2,10,C-7210-01-CMP-013,BRD-K37602296-001-01-6,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,1.1552,5,DMSO,KCNN4,NS-309,11637204,CVOUSAVHMDXCKG-UHFFFAOYSA-N,NA,pert,NA,r02c10f01p01-ch3sk1fk1fl1.tiff,r02c10f01p01-ch4sk1fk1fl1.tiff,r02c10f01p01-ch2sk1fk1fl1.tiff,r02c10f01p01-ch1sk1fk1fl1.tiff,r02c10f01p01-ch8sk1fk1fl1.tiff,r02c10f01p01-ch6sk1fk1fl1.tiff,r02c10f01p01-ch7sk1fk1fl1.tiff,r02c10f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B11,1,1,2,11,C-7210-01-CMP-013,BRD-K09143580-001-01-0,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.1868,5,DMSO,SIRT2,AK-7,1328033,IYAYHZZWYNXHEQ-UHFFFAOYSA-N,NA,pert,NA,r02c11f01p01-ch3sk1fk1fl1.tiff,r02c11f01p01-ch4sk1fk1fl1.tiff,r02c11f01p01-ch2sk1fk1fl1.tiff,r02c11f01p01-ch1sk1fk1fl1.tiff,r02c11f01p01-ch8sk1fk1fl1.tiff,r02c11f01p01-ch6sk1fk1fl1.tiff,r02c11f01p01-ch7sk1fk1fl1.tiff,r02c11f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B12,1,1,2,12,C-7210-01-CMP-013,BRD-A22713669-001-04-3,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,1.2062,5,DMSO,PTPN2,BVT-948,44483339,AJVXVYTVAAWZAP-UHFFFAOYSA-N,NA,pert,NA,r02c12f01p01-ch3sk1fk1fl1.tiff,r02c12f01p01-ch4sk1fk1fl1.tiff,r02c12f01p01-ch2sk1fk1fl1.tiff,r02c12f01p01-ch1sk1fk1fl1.tiff,r02c12f01p01-ch8sk1fk1fl1.tiff,r02c12f01p01-ch6sk1fk1fl1.tiff,r02c12f01p01-ch7sk1fk1fl1.tiff,r02c12f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B13,1,1,2,13,C-7210-01-CMP-013,BRD-K16472653-001-01-6,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.1027,5,DMSO,SIRT2,SirReal-2,1096292,MENNDDDTIIZDDN-UHFFFAOYSA-N,NA,pert,NA,r02c13f01p01-ch3sk1fk1fl1.tiff,r02c13f01p01-ch4sk1fk1fl1.tiff,r02c13f01p01-ch2sk1fk1fl1.tiff,r02c13f01p01-ch1sk1fk1fl1.tiff,r02c13f01p01-ch8sk1fk1fl1.tiff,r02c13f01p01-ch6sk1fk1fl1.tiff,r02c13f01p01-ch7sk1fk1fl1.tiff,r02c13f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B14,1,1,2,14,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r02c14f01p01-ch3sk1fk1fl1.tiff,r02c14f01p01-ch4sk1fk1fl1.tiff,r02c14f01p01-ch2sk1fk1fl1.tiff,r02c14f01p01-ch1sk1fk1fl1.tiff,r02c14f01p01-ch8sk1fk1fl1.tiff,r02c14f01p01-ch6sk1fk1fl1.tiff,r02c14f01p01-ch7sk1fk1fl1.tiff,r02c14f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B15,1,1,2,15,C-7210-01-CMP-013,BRD-K34581968-001-05-3,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.3998,5,DMSO,LCK,BMS-536924,NA,ZWVZORIKUNOTCS-OAQYLSRUSA-N,NA,pert,NA,r02c15f01p01-ch3sk1fk1fl1.tiff,r02c15f01p01-ch4sk1fk1fl1.tiff,r02c15f01p01-ch2sk1fk1fl1.tiff,r02c15f01p01-ch1sk1fk1fl1.tiff,r02c15f01p01-ch8sk1fk1fl1.tiff,r02c15f01p01-ch6sk1fk1fl1.tiff,r02c15f01p01-ch7sk1fk1fl1.tiff,r02c15f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B16,1,1,2,16,C-7210-01-CMP-013,BRD-K81801188-001-02-8,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,1.5968,5,DMSO,HCK,PP-121,24905142,NVRXTLZYXZNATH-UHFFFAOYSA-N,NA,pert,NA,r02c16f01p01-ch3sk1fk1fl1.tiff,r02c16f01p01-ch4sk1fk1fl1.tiff,r02c16f01p01-ch2sk1fk1fl1.tiff,r02c16f01p01-ch1sk1fk1fl1.tiff,r02c16f01p01-ch8sk1fk1fl1.tiff,r02c16f01p01-ch6sk1fk1fl1.tiff,r02c16f01p01-ch7sk1fk1fl1.tiff,r02c16f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B17,1,1,2,17,C-7210-01-CMP-013,BRD-K73276278-305-01-1,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.59,5,DMSO,OPRL1,MCOPPB,24800108,CYYNMPPFEJPBJD-OAQYLSRUSA-N,NA,pert,NA,r02c17f01p01-ch3sk1fk1fl1.tiff,r02c17f01p01-ch4sk1fk1fl1.tiff,r02c17f01p01-ch2sk1fk1fl1.tiff,r02c17f01p01-ch1sk1fk1fl1.tiff,r02c17f01p01-ch8sk1fk1fl1.tiff,r02c17f01p01-ch6sk1fk1fl1.tiff,r02c17f01p01-ch7sk1fk1fl1.tiff,r02c17f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B18,1,1,2,18,C-7210-01-CMP-013,BRD-K53061490-003-13-9,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,1.3235,5,DMSO,TBXAS1,ozagrel,5282440,SHZKQBHERIJWAO-AATRIKPKSA-N,NA,pert,NA,r02c18f01p01-ch3sk1fk1fl1.tiff,r02c18f01p01-ch4sk1fk1fl1.tiff,r02c18f01p01-ch2sk1fk1fl1.tiff,r02c18f01p01-ch1sk1fk1fl1.tiff,r02c18f01p01-ch8sk1fk1fl1.tiff,r02c18f01p01-ch6sk1fk1fl1.tiff,r02c18f01p01-ch7sk1fk1fl1.tiff,r02c18f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B19,1,1,2,19,C-7210-01-CMP-013,BRD-A43005764-003-01-5,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.2297,5,DMSO,S1PR1,CYM-5442,25110406,NUIKTBLZSPQGCP-UHFFFAOYSA-N,NA,pert,NA,r02c19f01p01-ch3sk1fk1fl1.tiff,r02c19f01p01-ch4sk1fk1fl1.tiff,r02c19f01p01-ch2sk1fk1fl1.tiff,r02c19f01p01-ch1sk1fk1fl1.tiff,r02c19f01p01-ch8sk1fk1fl1.tiff,r02c19f01p01-ch6sk1fk1fl1.tiff,r02c19f01p01-ch7sk1fk1fl1.tiff,r02c19f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B20,1,1,2,20,C-7210-01-CMP-013,BRD-K60659193-001-01-0,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.3274,5,DMSO,ALDH2,CVT-10216,23661666,YYOOFJZTRCPVFD-UHFFFAOYSA-N,NA,pert,NA,r02c20f01p01-ch3sk1fk1fl1.tiff,r02c20f01p01-ch4sk1fk1fl1.tiff,r02c20f01p01-ch2sk1fk1fl1.tiff,r02c20f01p01-ch1sk1fk1fl1.tiff,r02c20f01p01-ch8sk1fk1fl1.tiff,r02c20f01p01-ch6sk1fk1fl1.tiff,r02c20f01p01-ch7sk1fk1fl1.tiff,r02c20f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B21,1,1,2,21,C-7210-01-CMP-013,BRD-K09787262-001-02-7,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.3095,5,DMSO,GRIN2A,TCN201,4787937,FYIBXBFDXNPBSF-UHFFFAOYSA-N,NA,pert,NA,r02c21f01p01-ch3sk1fk1fl1.tiff,r02c21f01p01-ch4sk1fk1fl1.tiff,r02c21f01p01-ch2sk1fk1fl1.tiff,r02c21f01p01-ch1sk1fk1fl1.tiff,r02c21f01p01-ch8sk1fk1fl1.tiff,r02c21f01p01-ch6sk1fk1fl1.tiff,r02c21f01p01-ch7sk1fk1fl1.tiff,r02c21f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B22,1,1,2,22,C-7210-01-CMP-013,BRD-K56810756-003-07-7,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,0.59283,5,DMSO,ADH1C,fomepizole,3406,RIKMMFOAQPJVMX-UHFFFAOYSA-N,NA,pert,NA,r02c22f01p01-ch3sk1fk1fl1.tiff,r02c22f01p01-ch4sk1fk1fl1.tiff,r02c22f01p01-ch2sk1fk1fl1.tiff,r02c22f01p01-ch1sk1fk1fl1.tiff,r02c22f01p01-ch8sk1fk1fl1.tiff,r02c22f01p01-ch6sk1fk1fl1.tiff,r02c22f01p01-ch7sk1fk1fl1.tiff,r02c22f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B23,1,1,2,23,C-7210-01-CMP-013,BRD-K87158025-003-08-7,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,1.781,5,DMSO,SCNN1G,benzamil,108107,KXDROGADUISDGY-UHFFFAOYSA-N,NA,pert,NA,r02c23f01p01-ch3sk1fk1fl1.tiff,r02c23f01p01-ch4sk1fk1fl1.tiff,r02c23f01p01-ch2sk1fk1fl1.tiff,r02c23f01p01-ch1sk1fk1fl1.tiff,r02c23f01p01-ch8sk1fk1fl1.tiff,r02c23f01p01-ch6sk1fk1fl1.tiff,r02c23f01p01-ch7sk1fk1fl1.tiff,r02c23f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,B24,1,1,2,24,C-7210-01-CMP-013,BRD-A18992208-003-02-7,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,3.2409,5,DMSO,CACNG1,lercanidipine,65866,ZDXUKAKRHYTAKV-UHFFFAOYSA-N,NA,pert,NA,r02c24f01p01-ch3sk1fk1fl1.tiff,r02c24f01p01-ch4sk1fk1fl1.tiff,r02c24f01p01-ch2sk1fk1fl1.tiff,r02c24f01p01-ch1sk1fk1fl1.tiff,r02c24f01p01-ch8sk1fk1fl1.tiff,r02c24f01p01-ch6sk1fk1fl1.tiff,r02c24f01p01-ch7sk1fk1fl1.tiff,r02c24f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C01,1,1,3,1,C-7210-01-CMP-013,BRD-A54139254-001-09-2,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,1.474,5,DMSO,FFAR2,4-CMTB,4307629,AZYDQCGCBQYFSE-UHFFFAOYSA-N,NA,pert,NA,r03c01f01p01-ch3sk1fk1fl1.tiff,r03c01f01p01-ch4sk1fk1fl1.tiff,r03c01f01p01-ch2sk1fk1fl1.tiff,r03c01f01p01-ch1sk1fk1fl1.tiff,r03c01f01p01-ch8sk1fk1fl1.tiff,r03c01f01p01-ch6sk1fk1fl1.tiff,r03c01f01p01-ch7sk1fk1fl1.tiff,r03c01f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C02,1,1,3,2,C-7210-01-CMP-013,BRD-K44432556-001-05-5,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.0774,5,DMSO,HIF1A,ML-228,46742353,QNRODODTMXCRKU-UHFFFAOYSA-N,NA,pert,NA,r03c02f01p01-ch3sk1fk1fl1.tiff,r03c02f01p01-ch4sk1fk1fl1.tiff,r03c02f01p01-ch2sk1fk1fl1.tiff,r03c02f01p01-ch1sk1fk1fl1.tiff,r03c02f01p01-ch8sk1fk1fl1.tiff,r03c02f01p01-ch6sk1fk1fl1.tiff,r03c02f01p01-ch7sk1fk1fl1.tiff,r03c02f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C03,1,1,3,3,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r03c03f01p01-ch3sk1fk1fl1.tiff,r03c03f01p01-ch4sk1fk1fl1.tiff,r03c03f01p01-ch2sk1fk1fl1.tiff,r03c03f01p01-ch1sk1fk1fl1.tiff,r03c03f01p01-ch8sk1fk1fl1.tiff,r03c03f01p01-ch6sk1fk1fl1.tiff,r03c03f01p01-ch7sk1fk1fl1.tiff,r03c03f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C04,1,1,3,4,C-7210-01-CMP-013,BRD-K36740062-001-06-6,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.5381,5,DMSO,CYP3A4,GSK1070916,46885626,QTBWCSQGBMPECM-UHFFFAOYSA-N,NA,pert,NA,r03c04f01p01-ch3sk1fk1fl1.tiff,r03c04f01p01-ch4sk1fk1fl1.tiff,r03c04f01p01-ch2sk1fk1fl1.tiff,r03c04f01p01-ch1sk1fk1fl1.tiff,r03c04f01p01-ch8sk1fk1fl1.tiff,r03c04f01p01-ch6sk1fk1fl1.tiff,r03c04f01p01-ch7sk1fk1fl1.tiff,r03c04f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C05,1,1,3,5,C-7210-01-CMP-013,BRD-K27539181-001-08-5,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.638,5,DMSO,GPR55,ML-193,1261822,HTSLEZOTMYUPLU-UHFFFAOYSA-N,NA,pert,NA,r03c05f01p01-ch3sk1fk1fl1.tiff,r03c05f01p01-ch4sk1fk1fl1.tiff,r03c05f01p01-ch2sk1fk1fl1.tiff,r03c05f01p01-ch1sk1fk1fl1.tiff,r03c05f01p01-ch8sk1fk1fl1.tiff,r03c05f01p01-ch6sk1fk1fl1.tiff,r03c05f01p01-ch7sk1fk1fl1.tiff,r03c05f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C06,1,1,3,6,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r03c06f01p01-ch3sk1fk1fl1.tiff,r03c06f01p01-ch4sk1fk1fl1.tiff,r03c06f01p01-ch2sk1fk1fl1.tiff,r03c06f01p01-ch1sk1fk1fl1.tiff,r03c06f01p01-ch8sk1fk1fl1.tiff,r03c06f01p01-ch6sk1fk1fl1.tiff,r03c06f01p01-ch7sk1fk1fl1.tiff,r03c06f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C07,1,1,3,7,C-7210-01-CMP-013,BRD-K51265828-001-01-0,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,1.8975,5,DMSO,DHH,M-25,44250034,WATNXVHKRRTUFK-UHFFFAOYSA-N,NA,pert,NA,r03c07f01p01-ch3sk1fk1fl1.tiff,r03c07f01p01-ch4sk1fk1fl1.tiff,r03c07f01p01-ch2sk1fk1fl1.tiff,r03c07f01p01-ch1sk1fk1fl1.tiff,r03c07f01p01-ch8sk1fk1fl1.tiff,r03c07f01p01-ch6sk1fk1fl1.tiff,r03c07f01p01-ch7sk1fk1fl1.tiff,r03c07f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C08,1,1,3,8,C-7210-01-CMP-013,BRD-K51899933-001-02-6,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.6606,5,DMSO,AGER,azeliragon,11180124,KJNNWYBAOPXVJY-UHFFFAOYSA-N,NA,pert,NA,r03c08f01p01-ch3sk1fk1fl1.tiff,r03c08f01p01-ch4sk1fk1fl1.tiff,r03c08f01p01-ch2sk1fk1fl1.tiff,r03c08f01p01-ch1sk1fk1fl1.tiff,r03c08f01p01-ch8sk1fk1fl1.tiff,r03c08f01p01-ch6sk1fk1fl1.tiff,r03c08f01p01-ch7sk1fk1fl1.tiff,r03c08f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C09,1,1,3,9,C-7210-01-CMP-013,BRD-K23363278-001-02-1,NA,control,poscon_diverse,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.1727,5,DMSO,TUBB,CYT-997,11351021,MTJHLONVHHPNSI-IBGZPJMESA-N,NA,pert,NA,r03c09f01p01-ch3sk1fk1fl1.tiff,r03c09f01p01-ch4sk1fk1fl1.tiff,r03c09f01p01-ch2sk1fk1fl1.tiff,r03c09f01p01-ch1sk1fk1fl1.tiff,r03c09f01p01-ch8sk1fk1fl1.tiff,r03c09f01p01-ch6sk1fk1fl1.tiff,r03c09f01p01-ch7sk1fk1fl1.tiff,r03c09f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C10,1,1,3,10,C-7210-01-CMP-013,BRD-K90497590-001-05-9,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.3023,5,DMSO,PDPK1,AR-12,10027278,YULUCECVQOCQFQ-UHFFFAOYSA-N,NA,pert,NA,r03c10f01p01-ch3sk1fk1fl1.tiff,r03c10f01p01-ch4sk1fk1fl1.tiff,r03c10f01p01-ch2sk1fk1fl1.tiff,r03c10f01p01-ch1sk1fk1fl1.tiff,r03c10f01p01-ch8sk1fk1fl1.tiff,r03c10f01p01-ch6sk1fk1fl1.tiff,r03c10f01p01-ch7sk1fk1fl1.tiff,r03c10f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C11,1,1,3,11,C-7210-01-CMP-013,BRD-K69877120-001-01-7,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,1.753,5,DMSO,S1PR4,CYM-50260,44620894,FHPOTBQOUBMMCI-UHFFFAOYSA-N,NA,pert,NA,r03c11f01p01-ch3sk1fk1fl1.tiff,r03c11f01p01-ch4sk1fk1fl1.tiff,r03c11f01p01-ch2sk1fk1fl1.tiff,r03c11f01p01-ch1sk1fk1fl1.tiff,r03c11f01p01-ch8sk1fk1fl1.tiff,r03c11f01p01-ch6sk1fk1fl1.tiff,r03c11f01p01-ch7sk1fk1fl1.tiff,r03c11f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C12,1,1,3,12,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r03c12f01p01-ch3sk1fk1fl1.tiff,r03c12f01p01-ch4sk1fk1fl1.tiff,r03c12f01p01-ch2sk1fk1fl1.tiff,r03c12f01p01-ch1sk1fk1fl1.tiff,r03c12f01p01-ch8sk1fk1fl1.tiff,r03c12f01p01-ch6sk1fk1fl1.tiff,r03c12f01p01-ch7sk1fk1fl1.tiff,r03c12f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C13,1,1,3,13,C-7210-01-CMP-013,BRD-K90747162-001-01-4,NA,control,poscon_cp,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.2972,5,DMSO,FLT3,KG-5,53328059,CMYHZFCJPORPHY-UHFFFAOYSA-N,NA,pert,NA,r03c13f01p01-ch3sk1fk1fl1.tiff,r03c13f01p01-ch4sk1fk1fl1.tiff,r03c13f01p01-ch2sk1fk1fl1.tiff,r03c13f01p01-ch1sk1fk1fl1.tiff,r03c13f01p01-ch8sk1fk1fl1.tiff,r03c13f01p01-ch6sk1fk1fl1.tiff,r03c13f01p01-ch7sk1fk1fl1.tiff,r03c13f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C14,1,1,3,14,C-7210-01-CMP-013,BRD-K81405859-300-01-4,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.9868,5,DMSO,TNF,JTE-607,9938545,IPSSXIMJJXSJQB-FQEVSTJZSA-N,NA,pert,NA,r03c14f01p01-ch3sk1fk1fl1.tiff,r03c14f01p01-ch4sk1fk1fl1.tiff,r03c14f01p01-ch2sk1fk1fl1.tiff,r03c14f01p01-ch1sk1fk1fl1.tiff,r03c14f01p01-ch8sk1fk1fl1.tiff,r03c14f01p01-ch6sk1fk1fl1.tiff,r03c14f01p01-ch7sk1fk1fl1.tiff,r03c14f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C15,1,1,3,15,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r03c15f01p01-ch3sk1fk1fl1.tiff,r03c15f01p01-ch4sk1fk1fl1.tiff,r03c15f01p01-ch2sk1fk1fl1.tiff,r03c15f01p01-ch1sk1fk1fl1.tiff,r03c15f01p01-ch8sk1fk1fl1.tiff,r03c15f01p01-ch6sk1fk1fl1.tiff,r03c15f01p01-ch7sk1fk1fl1.tiff,r03c15f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C16,1,1,3,16,C-7210-01-CMP-013,BRD-K51662849-001-05-4,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,1.9423,5,DMSO,MMP2,ilomastat,132519,NITYDPDXAAFEIT-DYVFJYSZSA-N,NA,pert,NA,r03c16f01p01-ch3sk1fk1fl1.tiff,r03c16f01p01-ch4sk1fk1fl1.tiff,r03c16f01p01-ch2sk1fk1fl1.tiff,r03c16f01p01-ch1sk1fk1fl1.tiff,r03c16f01p01-ch8sk1fk1fl1.tiff,r03c16f01p01-ch6sk1fk1fl1.tiff,r03c16f01p01-ch7sk1fk1fl1.tiff,r03c16f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C17,1,1,3,17,C-7210-01-CMP-013,BRD-A65597028-003-08-1,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,1.3457,4.971,DMSO,ADRA2B,RX-821002,108094,HQGWKNGAKBPTBX-UHFFFAOYSA-N,NA,pert,NA,r03c17f01p01-ch3sk1fk1fl1.tiff,r03c17f01p01-ch4sk1fk1fl1.tiff,r03c17f01p01-ch2sk1fk1fl1.tiff,r03c17f01p01-ch1sk1fk1fl1.tiff,r03c17f01p01-ch8sk1fk1fl1.tiff,r03c17f01p01-ch6sk1fk1fl1.tiff,r03c17f01p01-ch7sk1fk1fl1.tiff,r03c17f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C18,1,1,3,18,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r03c18f01p01-ch3sk1fk1fl1.tiff,r03c18f01p01-ch4sk1fk1fl1.tiff,r03c18f01p01-ch2sk1fk1fl1.tiff,r03c18f01p01-ch1sk1fk1fl1.tiff,r03c18f01p01-ch8sk1fk1fl1.tiff,r03c18f01p01-ch6sk1fk1fl1.tiff,r03c18f01p01-ch7sk1fk1fl1.tiff,r03c18f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C19,1,1,3,19,C-7210-01-CMP-013,BRD-K24282351-001-01-4,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,1.822,5,DMSO,FFAR4,TUG-891,57522038,LPGBXHWIQNZEJB-UHFFFAOYSA-N,NA,pert,NA,r03c19f01p01-ch3sk1fk1fl1.tiff,r03c19f01p01-ch4sk1fk1fl1.tiff,r03c19f01p01-ch2sk1fk1fl1.tiff,r03c19f01p01-ch1sk1fk1fl1.tiff,r03c19f01p01-ch8sk1fk1fl1.tiff,r03c19f01p01-ch6sk1fk1fl1.tiff,r03c19f01p01-ch7sk1fk1fl1.tiff,r03c19f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C20,1,1,3,20,C-7210-01-CMP-013,BRD-K44227013-001-08-0,NA,trt,NA,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,2.6628,5,DMSO,LYN,ponatinib,24826799,PHXJVRSECIGDHY-UHFFFAOYSA-N,NA,pert,NA,r03c20f01p01-ch3sk1fk1fl1.tiff,r03c20f01p01-ch4sk1fk1fl1.tiff,r03c20f01p01-ch2sk1fk1fl1.tiff,r03c20f01p01-ch1sk1fk1fl1.tiff,r03c20f01p01-ch8sk1fk1fl1.tiff,r03c20f01p01-ch6sk1fk1fl1.tiff,r03c20f01p01-ch7sk1fk1fl1.tiff,r03c20f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117013,C21,1,1,3,21,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117013,C-7210-01-CMP-013,U2OS,48,Compound,Standard,2,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r03c21f01p01-ch3sk1fk1fl1.tiff,r03c21f01p01-ch4sk1fk1fl1.tiff,r03c21f01p01-ch2sk1fk1fl1.tiff,r03c21f01p01-ch1sk1fk1fl1.tiff,r03c21f01p01-ch8sk1fk1fl1.tiff,r03c21f01p01-ch6sk1fk1fl1.tiff,r03c21f01p01-ch7sk1fk1fl1.tiff,r03c21f01p01-ch5sk1fk1fl1.tiff
